Word,Count,Percentage of total,Cumulative percentage of total
προσοφείλω,1,0.0,99.03
ὀνίνημι,1,0.0,99.03
μετρητής,1,0.0,99.03
κερματιστής,1,0.0,99.03
φραγέλλιον,1,0.0,99.03
κέρμα,1,0.0,99.03
ἐμπόριον,1,0.0,99.03
γέρων,1,0.0,99.03
Αἰνών,1,0.0,99.03
Σαλείμ,1,0.0,99.04
Συχάρ,1,0.0,99.04
ἄντλημα,1,0.0,99.04
θρέμμα,1,0.0,99.04
προσκυνητής,1,0.0,99.04
τετράμηνος,1,0.0,99.04
κομψότερον,1,0.0,99.04
προβατικός,1,0.0,99.04
Βηθζαθά,1,0.0,99.04
ἐκνεύω,1,0.0,99.04
παιδάριον,1,0.0,99.04
βιβρώσκω,1,0.0,99.04
σκηνοπηγία,1,0.0,99.04
μεσόω,1,0.0,99.04
πότερον,1,0.0,99.05
χολάω,1,0.0,99.05
ῥέω,1,0.0,99.05
ἐπάρατος,1,0.0,99.05
ἐπαυτόφωρος,1,0.0,99.05
ἀναμάρτητος,1,0.0,99.05
ἀνθρωποκτόνος,1,0.0,99.05
γενετή,1,0.0,99.05
πτύσμα,1,0.0,99.05
προσαιτέω,1,0.0,99.05
θεοσεβής,1,0.0,99.05
ἀλλαχόθεν,1,0.0,99.05
ἐγκαίνια,1,0.0,99.05
ἐξυπνίζω,1,0.0,99.06
κοίμησις,1,0.0,99.06
συμμαθητής,1,0.0,99.06
δακρύω,1,0.0,99.06
ὄζω,1,0.0,99.06
τεταρταῖος,1,0.0,99.06
κειρία,1,0.0,99.06
περιδέω,1,0.0,99.06
Ἐφραίμ,1,0.0,99.06
βάϊον,1,0.0,99.06
ὀνάριον,1,0.0,99.06
νιπτήρ,1,0.0,99.06
πτέρνα,1,0.0,99.06
τεκνίον,1,0.0,99.07
δειλιάω,1,0.0,99.07
καθαίρω,1,0.0,99.07
χείμαρρος,1,0.0,99.07
Κεδρών,1,0.0,99.07
φανός,1,0.0,99.07
Μάλχος,1,0.0,99.07
θήκη,1,0.0,99.07
πενθερός,1,0.0,99.07
οὐκοῦν,1,0.0,99.07
λιθόστρωτος,1,0.0,99.07
Γαββαθά,1,0.0,99.07
Ῥωμαϊστί,1,0.0,99.07
ἄραφος,1,0.0,99.08
ὑφαντός,1,0.0,99.08
Κλωπᾶς,1,0.0,99.08
νύσσω,1,0.0,99.08
λόγχη,1,0.0,99.08
μίγμα,1,0.0,99.08
ἀλόη,1,0.0,99.08
κηπουρός,1,0.0,99.08
ἐμφυσάω,1,0.0,99.08
ἁλιεύω,1,0.0,99.08
προσφάγιον,1,0.0,99.08
ἐπενδύτης,1,0.0,99.08
κληρόω,1,0.0,99.08
προελπίζω,1,0.0,99.09
μέγεθος,1,0.0,99.09
ἄθεος,1,0.0,99.09
μεσότοιχον,1,0.0,99.09
συμπολίτης,1,0.0,99.09
συνοικοδομέω,1,0.0,99.09
σύσσωμος,1,0.0,99.09
πολυποίκιλος,1,0.0,99.09
ἐξισχύω,1,0.0,99.09
αἰχμαλωτεύω,1,0.0,99.09
κατώτερος,1,0.0,99.09
καταρτισμός,1,0.0,99.09
κλυδωνίζομαι,1,0.0,99.09
κυβεία,1,0.0,99.09
ἀπαλγέω,1,0.0,99.1
ἀνανεόω,1,0.0,99.1
ἐπιδύω,1,0.0,99.1
παροργισμός,1,0.0,99.1
εὔσπλαγχνος,1,0.0,99.1
αἰσχρότης,1,0.0,99.1
μωρολογία,1,0.0,99.1
εὐτραπελία,1,0.0,99.1
κρυφῇ,1,0.0,99.1
ἐπιφαύσκω,1,0.0,99.1
ἄσοφος,1,0.0,99.1
σπίλος,1,0.0,99.1
ῥυτίς,1,0.0,99.1
μακροχρόνιος,1,0.0,99.11
εὔνοια,1,0.0,99.11
πάλη,1,0.0,99.11
κοσμοκράτωρ,1,0.0,99.11
ἑτοιμασία,1,0.0,99.11
θυρεός,1,0.0,99.11
βέλος,1,0.0,99.11
προσκαρτέρησις,1,0.0,99.11
ἄνοιξις,1,0.0,99.11
συνηλικιώτης,1,0.0,99.11
πατρικός,1,0.0,99.11
ἱστορέω,1,0.0,99.11
παρείσακτος,1,0.0,99.11
κατασκοπέω,1,0.0,99.12
εἴκω,1,0.0,99.12
καταγιγνώσκω,1,0.0,99.12
συνυποκρίνομαι,1,0.0,99.12
ὀρθοποδέω,1,0.0,99.12
Ἰουδαίζω,1,0.0,99.12
Γαλάτης,1,0.0,99.12
βασκαίνω,1,0.0,99.12
προευαγγελίζομαι,1,0.0,99.12
ἐπιδιατάσσομαι,1,0.0,99.12
προκυρόω,1,0.0,99.12
προθεσμία,1,0.0,99.12
ἐκπτύω,1,0.0,99.12
μορφόω,1,0.0,99.13
ἀλληγορέω,1,0.0,99.13
Ἁγάρ,1,0.0,99.13
συστοιχέω,1,0.0,99.13
πεισμονή,1,0.0,99.13
δάκνω,1,0.0,99.13
κενόδοξος,1,0.0,99.13
προκαλέω,1,0.0,99.13
φθονέω,1,0.0,99.13
φρεναπατάω,1,0.0,99.13
μυκτηρίζω,1,0.0,99.13
εὐπροσωπέω,1,0.0,99.13
στίγμα,1,0.0,99.13
Κολοσσαί,1,0.0,99.13
προακούω,1,0.0,99.14
ἀρεσκεία,1,0.0,99.14
ὁρατός,1,0.0,99.14
πρωτεύω,1,0.0,99.14
εἰρηνοποιέω,1,0.0,99.14
μετακινέω,1,0.0,99.14
ἀνταναπληρόω,1,0.0,99.14
πιθανολογία,1,0.0,99.14
στερέωμα,1,0.0,99.14
συλαγωγέω,1,0.0,99.14
φιλοσοφία,1,0.0,99.14
θεότης,1,0.0,99.14
ἀπέκδυσις,1,0.0,99.14
χειρόγραφον,1,0.0,99.15
προσηλόω,1,0.0,99.15
νεομηνία,1,0.0,99.15
καταβραβεύω,1,0.0,99.15
ἐμβατεύω,1,0.0,99.15
δογματίζω,1,0.0,99.15
ἀπόχρησις,1,0.0,99.15
ἐθελοθρησκεία,1,0.0,99.15
ἀφειδία,1,0.0,99.15
πλησμονή,1,0.0,99.15
αἰσχρολογία,1,0.0,99.15
Σκύθης,1,0.0,99.15
μομφή,1,0.0,99.15
βραβεύω,1,0.0,99.16
εὐχάριστος,1,0.0,99.16
ἀθυμέω,1,0.0,99.16
ἀνταπόδοσις,1,0.0,99.16
ἀνεψιός,1,0.0,99.16
παρηγορία,1,0.0,99.16
Ἱεράπολις,1,0.0,99.16
Νύμφα,1,0.0,99.16
Λαοδικεύς,1,0.0,99.16
ὑπόμνησις,1,0.0,99.16
μάμμη,1,0.0,99.16
Λῶις,1,0.0,99.16
Εὐνίκη,1,0.0,99.16
ἀναζωπυρέω,1,0.0,99.17
δειλία,1,0.0,99.17
σωφρονισμός,1,0.0,99.17
Φύγελος,1,0.0,99.17
Ἑρμογένης,1,0.0,99.17
ἀναψύχω,1,0.0,99.17
ἐμπλέκω,1,0.0,99.17
πραγματεία,1,0.0,99.17
στρατολογέω,1,0.0,99.17
λογομαχέω,1,0.0,99.17
χρήσιμος,1,0.0,99.17
καταστροφή,1,0.0,99.17
ἀνεπαίσχυντος,1,0.0,99.17
ὀρθοτομέω,1,0.0,99.17
γάγγραινα,1,0.0,99.18
Φίλητος,1,0.0,99.18
νεωτερικός,1,0.0,99.18
ἀπαίδευτος,1,0.0,99.18
ἀνεξίκακος,1,0.0,99.18
ἀντιδιατίθημι,1,0.0,99.18
ἀνανήφω,1,0.0,99.18
φίλαυτος,1,0.0,99.18
ἄσπονδος,1,0.0,99.18
ἀκρατής,1,0.0,99.18
ἀνήμερος,1,0.0,99.18
ἀφιλάγαθος,1,0.0,99.18
φιλήδονος,1,0.0,99.18
φιλόθεος,1,0.0,99.19
ἀποτρέπω,1,0.0,99.19
γυναικάριον,1,0.0,99.19
μηδέποτε,1,0.0,99.19
Ἰάννης,1,0.0,99.19
Ἰαμβρῆς,1,0.0,99.19
καταφθείρω,1,0.0,99.19
ἔκδηλος,1,0.0,99.19
ἀγωγή,1,0.0,99.19
γόης,1,0.0,99.19
πιστόω,1,0.0,99.19
σοφίζω,1,0.0,99.19
θεόπνευστος,1,0.0,99.19
ἐπανόρθωσις,1,0.0,99.2
ἄρτιος,1,0.0,99.2
ἄκαιρος,1,0.0,99.2
ἐπισωρεύω,1,0.0,99.2
κνήθω,1,0.0,99.2
ἀνάλυσις,1,0.0,99.2
Κρήσκης,1,0.0,99.2
Δαλματία,1,0.0,99.2
φαιλόνης,1,0.0,99.2
Κάρπος,1,0.0,99.2
μεμβράνα,1,0.0,99.2
χαλκεύς,1,0.0,99.2
Εὔβουλος,1,0.0,99.2
Πούδης,1,0.0,99.21
Λίνος,1,0.0,99.21
Κλαυδία,1,0.0,99.21
ὑπεραυξάνω,1,0.0,99.21
ἔνδειγμα,1,0.0,99.21
τίνω,1,0.0,99.21
ἀτακτέω,1,0.0,99.21
περιεργάζομαι,1,0.0,99.21
καλοποιέω,1,0.0,99.21
σημειόω,1,0.0,99.21
ἀπέραντος,1,0.0,99.21
ματαιολογία,1,0.0,99.21
πατρολῴας,1,0.0,99.21
μητρολῴας,1,0.0,99.21
ἀνδροφόνος,1,0.0,99.22
ἀνδραποδιστής,1,0.0,99.22
ἐπίορκος,1,0.0,99.22
διώκτης,1,0.0,99.22
ὑπερπλεονάζω,1,0.0,99.22
στρατεία,1,0.0,99.22
ἤρεμος,1,0.0,99.22
ἀντίλυτρον,1,0.0,99.22
καταστολή,1,0.0,99.22
αἰδώς,1,0.0,99.22
πλέγμα,1,0.0,99.22
θεοσέβεια,1,0.0,99.22
αὐθεντέω,1,0.0,99.22
τεκνογονία,1,0.0,99.23
ἀφιλάργυρος,1,0.0,99.23
νεόφυτος,1,0.0,99.23
δίλογος,1,0.0,99.23
βαθμός,1,0.0,99.23
βραδύνω,1,0.0,99.23
ἑδραίωμα,1,0.0,99.23
ὁμολογουμένως,1,0.0,99.23
ῥητός,1,0.0,99.23
ὕστερος,1,0.0,99.23
ψευδολόγος,1,0.0,99.23
καυστηριάζω,1,0.0,99.23
μετάλημψις,1,0.0,99.23
ἀπόβλητος,1,0.0,99.24
ἐντρέφω,1,0.0,99.24
γραώδης,1,0.0,99.24
γυμνασία,1,0.0,99.24
ἐπιπλήσσω,1,0.0,99.24
ἔκγονος,1,0.0,99.24
ἀμοιβή,1,0.0,99.24
μονόω,1,0.0,99.24
καταλέγω,1,0.0,99.24
τεκνοτροφέω,1,0.0,99.24
ξενοδοχέω,1,0.0,99.24
καταστρηνιάω,1,0.0,99.24
φλύαρος,1,0.0,99.24
τεκνογονέω,1,0.0,99.25
οἰκοδεσποτέω,1,0.0,99.25
λοιδορία,1,0.0,99.25
πρόκριμα,1,0.0,99.25
πρόσκλισις,1,0.0,99.25
ὑδροποτέω,1,0.0,99.25
στόμαχος,1,0.0,99.25
νοσέω,1,0.0,99.25
λογομαχία,1,0.0,99.25
ὑπόνοια,1,0.0,99.25
διαπαρατριβή,1,0.0,99.25
διατροφή,1,0.0,99.25
σκέπασμα,1,0.0,99.25
βλαβερός,1,0.0,99.26
φιλαργυρία,1,0.0,99.26
περιπείρω,1,0.0,99.26
ἀπρόσιτος,1,0.0,99.26
ἀδηλότης,1,0.0,99.26
ἀποθησαυρίζω,1,0.0,99.26
εὐμετάδοτος,1,0.0,99.26
κοινωνικός,1,0.0,99.26
ἀντίθεσις,1,0.0,99.26
ψευδώνυμος,1,0.0,99.26
ἐξηχέω,1,0.0,99.26
ἀναμένω,1,0.0,99.26
προπάσχω,1,0.0,99.26
κολακεία,1,0.0,99.26
τροφός,1,0.0,99.27
ὁμείρομαι,1,0.0,99.27
συμφυλέτης,1,0.0,99.27
ἀπορφανίζω,1,0.0,99.27
σαίνω,1,0.0,99.27
ὑπερβαίνω,1,0.0,99.27
θεοδίδακτος,1,0.0,99.27
κέλευσμα,1,0.0,99.27
ἀρχάγγελος,1,0.0,99.27
ὀλιγόψυχος,1,0.0,99.27
ὁλοτελής,1,0.0,99.27
ἀμάραντος,1,0.0,99.27
δέον,1,0.0,99.27
ἀνεκλάλητος,1,0.0,99.28
ἐξερευνάω,1,0.0,99.28
προμαρτύρομαι,1,0.0,99.28
ἀναζώννυμι,1,0.0,99.28
ἀπροσωπόληπτος,1,0.0,99.28
ἐλυτρόω,1,0.0,99.28
πατροπαράδοτος,1,0.0,99.28
σπορά,1,0.0,99.28
ἀρτιγέννητος,1,0.0,99.28
ἄδολος,1,0.0,99.28
ἐξαγγέλλω,1,0.0,99.28
ἀγαθοποιός,1,0.0,99.28
ἐπικάλυμμα,1,0.0,99.28
ἀδελφότης,1,0.0,99.29
κλέος,1,0.0,99.29
ὑπογραμμός,1,0.0,99.29
ἀντιλοιδορέω,1,0.0,99.29
ἀπογίγνομαι,1,0.0,99.29
μώλωψ,1,0.0,99.29
ἐμπλοκή,1,0.0,99.29
περίθεσις,1,0.0,99.29
ἔνδυσις,1,0.0,99.29
πρᾶος,1,0.0,99.29
συμπαρακαλέω,1,0.0,99.29
καθοράω,1,0.0,99.29
ἀδΐος,1,0.0,99.29
θειότης,1,0.0,99.3
ματαιόω,1,0.0,99.3
σεβάζομαι,1,0.0,99.3
ἐκκαίω,1,0.0,99.3
ὄρεξις,1,0.0,99.3
κακοήθεια,1,0.0,99.3
ψιθυριστής,1,0.0,99.3
κατάλαλος,1,0.0,99.3
θεοσυτγής,1,0.0,99.3
ἐφευρετής,1,0.0,99.3
ἀσύνθετος,1,0.0,99.3
ἀνελεήμων,1,0.0,99.3
σκληρότης,1,0.0,99.3
ἀμετανόητος,1,0.0,99.3
δικαιοκρισία,1,0.0,99.31
γραπτός,1,0.0,99.31
ἐπονομάζω,1,0.0,99.31
ἱεροσυλέω,1,0.0,99.31
ὠφέλεια,1,0.0,99.31
ἐπιφέρω,1,0.0,99.31
ψεῦσμα,1,0.0,99.31
προέχω,1,0.0,99.31
προαιτιάομαι,1,0.0,99.31
ἀχρειόω,1,0.0,99.31
λάρυγξ,1,0.0,99.31
δολιόω,1,0.0,99.31
ἀσπίς,1,0.0,99.31
ἀρά,1,0.0,99.32
σύντριμμα,1,0.0,99.32
ὑπόδικος,1,0.0,99.32
πάρεσις,1,0.0,99.32
προγίγνομαι,1,0.0,99.32
ἐπικαλύπτω,1,0.0,99.32
ἑκατονταετής,1,0.0,99.32
σύμφυτος,1,0.0,99.32
ἤτοι,1,0.0,99.32
ὕπανδρος,1,0.0,99.32
παλαιότης,1,0.0,99.32
σύμφημι,1,0.0,99.32
συνήδομαι,1,0.0,99.32
ἀντιστρατεύομαι,1,0.0,99.33
συνδοξάζω,1,0.0,99.33
συστενάζω,1,0.0,99.33
συνωδίνω,1,0.0,99.33
ὑπερεντυγχάνω,1,0.0,99.33
ἀλάλητος,1,0.0,99.33
ὑπερνικάω,1,0.0,99.33
νομοθεσία,1,0.0,99.33
Ῥεβέκκα,1,0.0,99.33
πλάσμα,1,0.0,99.33
Ὡσηέ,1,0.0,99.33
ὑπόλειμμα,1,0.0,99.33
συντέμνω,1,0.0,99.33
ἀποτολμάω,1,0.0,99.34
ἐκπετάννυμι,1,0.0,99.34
κατασκάπτω,1,0.0,99.34
χρηματισμός,1,0.0,99.34
ἑπτακισχίλιοι,1,0.0,99.34
Βάαλ,1,0.0,99.34
λεῖμμα,1,0.0,99.34
κατάνυξις,1,0.0,99.34
θήρα,1,0.0,99.34
συγκάμπτω,1,0.0,99.34
νῶτον,1,0.0,99.34
πρόσλημψις,1,0.0,99.34
πιότης,1,0.0,99.34
καλλιέλαιος,1,0.0,99.34
ἀνεξεραύνητος,1,0.0,99.35
σύμβουλος,1,0.0,99.35
προδίδωμι,1,0.0,99.35
ὑπερφρονέω,1,0.0,99.35
ἀναλογία,1,0.0,99.35
ἱλαρότης,1,0.0,99.35
ἀποστυγέω,1,0.0,99.35
φιλόστοργος,1,0.0,99.35
προηγέομαι,1,0.0,99.35
φιλοξενία,1,0.0,99.35
ἄνθραξ,1,0.0,99.35
ἐγγύτερον,1,0.0,99.35
ἀσθένημα,1,0.0,99.35
τολμηρός,1,0.0,99.36
ἐπαναμιμνῄσκω,1,0.0,99.36
ἱερουργέω,1,0.0,99.36
Ἰλλυρικός,1,0.0,99.36
ἐπιποθία,1,0.0,99.36
συναγωνίζομαι,1,0.0,99.36
συναναπαύομαι,1,0.0,99.36
Φοίβη,1,0.0,99.36
προστάτις,1,0.0,99.36
Ἐπαίνετος,1,0.0,99.36
Ἀνδρόνικος,1,0.0,99.36
Ἰουνιᾶς,1,0.0,99.36
Ἀμπλιᾶτος,1,0.0,99.36
Οὐρβανός,1,0.0,99.37
Ἀπελλῆς,1,0.0,99.37
Ἀριστόβουλος,1,0.0,99.37
Ἡρῳδίων,1,0.0,99.37
Νάρκισσος,1,0.0,99.37
Τρύφαινα,1,0.0,99.37
Τρυφῶσα,1,0.0,99.37
Περσίς,1,0.0,99.37
Ἀσύγκριτος,1,0.0,99.37
Φλέγων,1,0.0,99.37
Πατροβᾶς,1,0.0,99.37
Ἑρμᾶς,1,0.0,99.37
Φιλόλογος,1,0.0,99.37
Ἰουλία,1,0.0,99.38
Νηρεύς,1,0.0,99.38
Ὀλυμπᾶς,1,0.0,99.38
χρηστολογία,1,0.0,99.38
ἀφικνέομαι,1,0.0,99.38
Σωσίπατρος,1,0.0,99.38
Τέρτιος,1,0.0,99.38
Κούαρτος,1,0.0,99.38
προφητικός,1,0.0,99.38
ἀψευδής,1,0.0,99.38
ἐπιδιορθόω,1,0.0,99.38
αὐθάδης,1,0.0,99.38
ὀργίλος,1,0.0,99.38
φιλάγαθος,1,0.0,99.38
ἐγκρατής,1,0.0,99.39
ματαιολόγος,1,0.0,99.39
φρεναπάτης,1,0.0,99.39
ἐπιστομίζω,1,0.0,99.39
βδελυκτός,1,0.0,99.39
πρεσβῦτις,1,0.0,99.39
σωφρονίζω,1,0.0,99.39
φίλανδρος,1,0.0,99.39
φιλότεκνος,1,0.0,99.39
οἰκουργός,1,0.0,99.39
ἱεροπρεπής,1,0.0,99.39
κατάστημα,1,0.0,99.39
καλοδιδάσκαλος,1,0.0,99.39
ἀφθορία,1,0.0,99.4
ἀκατάγνωστος,1,0.0,99.4
σωφρόνως,1,0.0,99.4
περιούσιος,1,0.0,99.4
περιφρονέω,1,0.0,99.4
στυγητός,1,0.0,99.4
φροντίζω,1,0.0,99.4
αἱρετικός,1,0.0,99.4
ἐκστρέφω,1,0.0,99.4
αὐτοκατάκριτος,1,0.0,99.4
Ἀρτεμᾶς,1,0.0,99.4
Νικόπολις,1,0.0,99.4
Ζηνᾶς,1,0.0,99.4
ἀνατάσσω,1,0.0,99.41
διήγησις,1,0.0,99.41
αὐτόπτης,1,0.0,99.41
ἱερατεύω,1,0.0,99.41
θυμιάω,1,0.0,99.41
σίκερα,1,0.0,99.41
διανεύω,1,0.0,99.41
περικρύβω,1,0.0,99.41
ὄνειδος,1,0.0,99.41
διαταράσσω,1,0.0,99.41
συγγενίς,1,0.0,99.41
γῆρας,1,0.0,99.41
ἀναφωνέω,1,0.0,99.41
περίοικος,1,0.0,99.42
ἐννεύω,1,0.0,99.42
πινακίδιον,1,0.0,99.42
περιοικέω,1,0.0,99.42
ἀνάδειξις,1,0.0,99.42
Αὔγουστος,1,0.0,99.42
Κυρήνιος,1,0.0,99.42
ἔγκυος,1,0.0,99.42
ἀγραυλέω,1,0.0,99.42
τρυγών,1,0.0,99.42
νοσσός,1,0.0,99.42
ἐθίζω,1,0.0,99.42
ἀγκάλη,1,0.0,99.42
Ἅννα,1,0.0,99.43
Φανουήλ,1,0.0,99.43
ὀγδοηκοντατέσσαρες,1,0.0,99.43
παρθενία,1,0.0,99.43
ἀνθομολογέομαι,1,0.0,99.43
συνοδία,1,0.0,99.43
πεντεκαιδέκατος,1,0.0,99.43
ἡγεμονία,1,0.0,99.43
Τιβέριος,1,0.0,99.43
Ἰτουραῖος,1,0.0,99.43
Τραχωνῖται,1,0.0,99.43
Λυσανίας,1,0.0,99.43
Ἀβιληνή,1,0.0,99.43
φάραγξ,1,0.0,99.43
λεῖος,1,0.0,99.44
διασείω,1,0.0,99.44
διακαθαίρω,1,0.0,99.44
Ἡλεί,1,0.0,99.44
Ἰανναί,1,0.0,99.44
Ναοῦμ,1,0.0,99.44
Ἐσλεί,1,0.0,99.44
Ναγγαί,1,0.0,99.44
Μάαθ,1,0.0,99.44
Σεμεείν,1,0.0,99.44
Ἰωσήχ,1,0.0,99.44
Ἰωδά,1,0.0,99.44
Ἰωανάν,1,0.0,99.44
Ῥησά,1,0.0,99.45
Νηρεί,1,0.0,99.45
Ἀδδεί,1,0.0,99.45
Κωσάμ,1,0.0,99.45
Ἐλμαδάμ,1,0.0,99.45
Ἤρ,1,0.0,99.45
Ἐλιέζερ,1,0.0,99.45
Ἰωρείμ,1,0.0,99.45
Ἰωνάμ,1,0.0,99.45
Ἐλιακείμ,1,0.0,99.45
Μελεά,1,0.0,99.45
Μέννας,1,0.0,99.45
Ματταθά,1,0.0,99.45
Ναθάμ,1,0.0,99.46
Βόος,1,0.0,99.46
Ἀδμείν,1,0.0,99.46
Ἀρνεί,1,0.0,99.46
Θάρα,1,0.0,99.46
Ναχώρ,1,0.0,99.46
Σερούχ,1,0.0,99.46
Ῥαγαῦ,1,0.0,99.46
Φαλέκ,1,0.0,99.46
Ἔβερ,1,0.0,99.46
Ἀρφαξάδ,1,0.0,99.46
Σήμ,1,0.0,99.46
Λάμεχ,1,0.0,99.46
Μαθουσαλά,1,0.0,99.47
Ἰάρετ,1,0.0,99.47
Μαλελεήλ,1,0.0,99.47
Ἐνώς,1,0.0,99.47
Σήθ,1,0.0,99.47
στιγμή,1,0.0,99.47
διαφυλάσσω,1,0.0,99.47
ἀναπτύσσω,1,0.0,99.47
αἰχμάλωτος,1,0.0,99.47
ἀνάβλεψις,1,0.0,99.47
θραύω,1,0.0,99.47
πτύσσω,1,0.0,99.47
Σάρεπτα,1,0.0,99.47
Σιδωνία,1,0.0,99.47
Ἐλισαῖος,1,0.0,99.48
Ναιμάν,1,0.0,99.48
Σύρος,1,0.0,99.48
ὀφρῦς,1,0.0,99.48
κατακρημνίζω,1,0.0,99.48
ἔα,1,0.0,99.48
δύω,1,0.0,99.48
κατανεύω,1,0.0,99.48
κέραμος,1,0.0,99.48
παράδοξος,1,0.0,99.48
δευτερόπρωτος,1,0.0,99.48
ψώχω,1,0.0,99.48
ὁπότε,1,0.0,99.48
διανυκτερεύω,1,0.0,99.49
πεδινός,1,0.0,99.49
παράλιος,1,0.0,99.49
ἐπηρεάζω,1,0.0,99.49
ἀπελπίζω,1,0.0,99.49
ὑπερεκχύννω,1,0.0,99.49
ἀντιμετρέω,1,0.0,99.49
βαθύνω,1,0.0,99.49
πλήμμυρα,1,0.0,99.49
ῥῆγμα,1,0.0,99.49
Ναΐν,1,0.0,99.49
ἐκκομίζω,1,0.0,99.49
σορός,1,0.0,99.49
τρυφή,1,0.0,99.5
δανειστής,1,0.0,99.5
διαλείπω,1,0.0,99.5
Χουζᾶς,1,0.0,99.5
Σουσάννα,1,0.0,99.5
ἐπιπορεύομαι,1,0.0,99.5
ἰκμάς,1,0.0,99.5
συμφύω,1,0.0,99.5
τελεσφορέω,1,0.0,99.5
συντυγχάνω,1,0.0,99.5
ἀφυπνόω,1,0.0,99.5
καταπλέω,1,0.0,99.5
ἀντιπέρα,1,0.0,99.5
προσαναλίσκω,1,0.0,99.51
ἀποθλίβω,1,0.0,99.51
ἐπισιτισμός,1,0.0,99.51
κλισία,1,0.0,99.51
ἐξαστράπτω,1,0.0,99.51
διαγρηγορέω,1,0.0,99.51
διαχωρίζω,1,0.0,99.51
ἀφρός,1,0.0,99.51
μόγις,1,0.0,99.51
παρακαλύπτω,1,0.0,99.51
αἰσθάνομαι,1,0.0,99.51
ἀνάλημψις,1,0.0,99.51
ἄροτρον,1,0.0,99.51
ἀρήν,1,0.0,99.51
ἀπομάσσω,1,0.0,99.52
ἡμιθανής,1,0.0,99.52
συγκυρία,1,0.0,99.52
ὁδεύω,1,0.0,99.52
καταδέω,1,0.0,99.52
τραῦμα,1,0.0,99.52
ἐπιχέω,1,0.0,99.52
πανδοχεῖον,1,0.0,99.52
πανδοχεύς,1,0.0,99.52
προσδαπανάω,1,0.0,99.52
παρακαθέζομαι,1,0.0,99.52
περισπάω,1,0.0,99.52
θορυβάζω,1,0.0,99.52
ἀναίδεια,1,0.0,99.53
ᾠόν,1,0.0,99.53
διανόημα,1,0.0,99.53
καθοπλίζω,1,0.0,99.53
σκῦλον,1,0.0,99.53
ἐπαθροίζω,1,0.0,99.53
κρύπτη,1,0.0,99.53
πήγανον,1,0.0,99.53
δυσβάστακτος,1,0.0,99.53
προσψαύω,1,0.0,99.53
ἀποστοματίζω,1,0.0,99.53
θηρεύω,1,0.0,99.53
συγκαλύπτω,1,0.0,99.53
ἐμβάλλω,1,0.0,99.54
μεριστής,1,0.0,99.54
εὐφορέω,1,0.0,99.54
κόραξ,1,0.0,99.54
ὑφαίνω,1,0.0,99.54
ἀμφιέζω,1,0.0,99.54
μετεωρίζω,1,0.0,99.54
ἀνέκλειπτος,1,0.0,99.54
σιτομέτριον,1,0.0,99.54
διαμερισμός,1,0.0,99.54
ὄμβρος,1,0.0,99.54
κατασύρω,1,0.0,99.54
ἀμπελουργός,1,0.0,99.54
κόπριον,1,0.0,99.55
συγκύπτω,1,0.0,99.55
ἀποκλείω,1,0.0,99.55
ἐνδέχομαι,1,0.0,99.55
νοσσιά,1,0.0,99.55
ὑδρωπικός,1,0.0,99.55
προσαναβαίνω,1,0.0,99.55
ἀντικαλέω,1,0.0,99.55
δαπάνη,1,0.0,99.55
ἀπαρτισμός,1,0.0,99.55
κοπρία,1,0.0,99.55
ἐπιμελής,1,0.0,99.55
φίλη,1,0.0,99.55
ἄσωτος,1,0.0,99.55
κεράτιον,1,0.0,99.56
δακτύλιος,1,0.0,99.56
συμφωνία,1,0.0,99.56
χορός,1,0.0,99.56
διαβάλλω,1,0.0,99.56
οἰκονομέω,1,0.0,99.56
κόρος,1,0.0,99.56
ὀγδοήκοντα,1,0.0,99.56
βύσσος,1,0.0,99.56
ἑλκόω,1,0.0,99.56
ἐπιλείχω,1,0.0,99.56
καταψύχω,1,0.0,99.56
χάσμα,1,0.0,99.56
ἀνένδεκτος,1,0.0,99.57
λυσιτελέω,1,0.0,99.57
μυλικός,1,0.0,99.57
συκάμινος,1,0.0,99.57
ἐννέα,1,0.0,99.57
ἀλλογενής,1,0.0,99.57
παρατήρησις,1,0.0,99.57
τρῆμα,1,0.0,99.57
ἀρχιτελώνης,1,0.0,99.57
συκομορέα,1,0.0,99.57
τετραπλόος,1,0.0,99.57
πραγματεύομαι,1,0.0,99.57
διαπραγματεύομαι,1,0.0,99.57
προσεργάζομαι,1,0.0,99.58
εὖγε,1,0.0,99.58
κατασφάζω,1,0.0,99.58
ἐπιρρίπτω,1,0.0,99.58
ὑποστρώννυμι,1,0.0,99.58
κατάβασις,1,0.0,99.58
χάραξ,1,0.0,99.58
περικυκλόω,1,0.0,99.58
ἐδαφίζω,1,0.0,99.58
ἐκκρεμάννυμι,1,0.0,99.58
συλλογίζομαι,1,0.0,99.58
καταλιθάζω,1,0.0,99.58
ἴσως,1,0.0,99.58
συνθλάω,1,0.0,99.59
λικμάω,1,0.0,99.59
ἐγκάθετος,1,0.0,99.59
ὑποκρίνω,1,0.0,99.59
ἰσάγγελος,1,0.0,99.59
πενιχρός,1,0.0,99.59
φόβητρον,1,0.0,99.59
προμελετάω,1,0.0,99.59
στρατόπεδον,1,0.0,99.59
ἐκχωρέω,1,0.0,99.59
ἀπορία,1,0.0,99.59
σάλος,1,0.0,99.59
ἀποψύχω,1,0.0,99.59
κραιπάλη,1,0.0,99.6
ὀρθρίζω,1,0.0,99.6
φιλονικία,1,0.0,99.6
